label,maximum,mean,median,minimum,sigma,sum,variance,bbox_3,bbox_4,bbox_5,elongation,feret_diameter,flatness,equivalent_ellipsoid_diameter_0,equivalent_ellipsoid_diameter_1,equivalent_ellipsoid_diameter_2,equivalent_spherical_perimeter,equivalent_spherical_radius,volume,surface_area,bbox_volume,convex_volume,sphericity,solidity,perimeter_2d,major_axis_length_2d,minor_axis_length_2d,age,image_id,genotype
116,449.0,263.8888888888889,252.689453125,146.0,71.76967599209284,23750.0,5150.886392009988,8,4,8,1.4126760823447384,7.3484692283495345,1.581237174057902,3.650920877561198,5.772971811143864,8.155339201653323,97.12084763573694,2.780041634445638,90.0,145.56105041503906,256,112,0.6672172765916138,0.8035714285714286,19.421264571625706,8.339224224385811,3.6150311819579057,8,22,wt
1,393.0,225.0854700854701,214.87109375,141.0,51.74633949021359,52670.0,2677.683650636438,10,10,9,1.1021758714848724,11.04536101718726,1.8349207837814392,4.938297297987869,9.061384348569666,9.987239191244154,183.6374962006183,3.822748700696107,234.0,329.98443603515625,900,333,0.5565035078837891,0.7027027027027027,30.70269318423345,9.677693422831965,7.8349696767553345,14,23,wt
2,424.0,232.40540540540545,208.45703125,126.0,77.91142123862478,17198.0,6070.189559422433,5,4,6,1.2628752352791055,6.48074069840786,1.2796338356889585,4.0885289144857,5.23181993716855,6.607135834089648,85.23905068804838,2.604440080080892,74.0,68.92698669433594,120,83,1.2366571465839646,0.891566265060241,14.288268245084378,5.181899763382574,4.041201040002321,14,23,wt
3,557.0,248.01623376623377,214.87109375,115.0,89.74195578498698,76389.0,8053.618628114559,10,13,8,2.341343653935857,15.297058540778355,1.285340344005019,5.337651534093889,6.8606988590111575,16.06325373511075,220.55552195005544,4.189421293243516,308.0,308.50390625,1040,377,0.7149197059804018,0.8169761273209549,33.61424804169559,15.4028968901727,5.342999381499886,14,23,wt
4,331.0,222.8333333333333,214.87109375,160.0,41.76377439127863,18718.0,1744.2128514056203,8,8,5,2.4416861225692124,10.677078252031311,1.7455519723316972,2.7833965647311905,4.858563363347799,11.86308673990952,92.75492569774433,2.71683684833277,84.0,139.54672241210938,320,105,0.6646872394739625,0.8,23.11821759248529,11.44886232009106,2.8864919191412595,14,23,wt
5,324.0,218.3820224719101,208.45703125,160.0,36.796586309669344,19436.0,1353.9887640449451,11,4,5,1.8473690281305528,10.198039027185567,1.9873864236396104,2.8559966666747743,5.675969001309428,10.485609337648144,96.40009508001886,2.7697068117865564,89.0,144.9476776123047,220,119,0.6650682278460693,0.7478991596638656,23.998900530897227,11.226338281361848,3.049576797120853,14,23,wt
6,215.0,188.22727272727272,195.62890625,147.0,23.149476633355427,4141.0,535.8982683982689,3,3,3,1.0880590485697217,3.4641016151377544,1.4089297931706015,2.689455086157236,3.789253398281137,4.122931447323359,37.96929893207544,1.7382464742914956,22.0,17.233020782470703,27,23,2.203287479969706,0.9565217391304348,9.710632285812853,3.4641016151377544,2.7386127875258306,14,23,wt
7,530.0,246.5378787878788,221.28515625,108.0,94.40641436538466,32543.0,8912.571073328707,5,8,7,1.527857953946054,9.1104335791443,1.5052447993011544,4.175989066195438,6.285885823829167,9.603940653534137,125.37186276524558,3.158603463852939,132.0,168.96473693847656,280,166,0.7420001654599442,0.7951807228915663,21.5474212656904,8.654427420082632,4.09331247502267,14,23,wt
8,830.0,336.970515970516,311.08203125,110.0,135.84060173339108,137147.0,18452.66907928977,16,7,9,2.345090797870008,15.84297951775486,1.221256884955209,6.057229443354102,7.397433161449606,17.34765243477391,265.59123024383734,4.597290350585027,407.0,448.5446166992188,1008,557,0.5921177522947181,0.7307001795332136,38.61249134712375,17.062313780508813,6.406901640137708,14,23,wt
9,283.0,240.3,259.76953125,194.0,37.10660318595596,2403.0,1376.8999999999974,2,2,3,1.549193338482765,2.449489742783178,1.1180339887552253,2.144512496357969,2.3976378602385258,3.714404601175595,22.446611560909464,1.3365046175719757,10.0,11.8065185546875,12,10,1.9012049535972284,1.0,6.473754857208568,2.0,2.0,14,23,wt
10,300.0,208.3333333333333,202.04296875,141.0,38.17263417685502,16875.0,1457.15,10,3,4,2.394249576357826,9.433981132056603,1.5621535520058527,2.980504935597987,4.656006371915371,11.147641283477718,90.53311643386614,2.6841006868189483,81.0,62.30432891845703,120,91,1.4530790717985989,0.8901098901098901,21.872743836832537,10.5974015531295,2.743852896006484,14,23,wt
11,401.0,222.6,202.04296875,144.0,60.6361728223793,10017.0,3676.74545454545,4,4,5,1.4197852708381573,5.0990195135927845,1.3422646646301384,3.2267969421871734,4.331215515434423,6.149395993639491,61.182300159948845,2.206520507517199,45.0,63.22573852539063,80,50,0.967680276844514,0.9,11.836788979877545,4.533315962095487,3.0114583009821128,14,23,wt
12,583.0,257.37654320987656,227.69921875,124.0,105.75690015707498,41695.0,11184.521930833527,8,6,9,1.304382905406575,9.486832980505138,1.4458096650650156,4.841311372237645,6.999614773570361,9.130177855076491,143.7123642650786,3.3817549553604795,162.0,208.35726928710932,432,196,0.68974010245377,0.826530612244898,21.5474212656904,8.417230568464108,4.887187796403304,14,23,wt
13,339.0,211.37974683544303,202.04296875,139.0,42.86931817395548,33398.0,1837.7784406998296,12,4,5,2.172692671822868,11.74734012447073,1.413092769536739,4.11250342093175,5.81134884881376,12.626275057223916,141.3368851160938,3.3536893048878023,158.0,106.04721069335938,240,190,1.3327732449727154,0.8315789473684211,27.005740163373865,12.528115139291188,4.0554076313809615,14,23,wt
14,255.0,201.3448275862069,202.04296875,142.0,28.41060649786196,5839.0,807.1625615763561,5,3,3,1.544123421277698,4.58257569495584,1.230782917301951,2.87156167558302,3.534269056286549,5.457347626909086,45.647408114599536,1.9059132510127017,29.0,37.1465072631836,45,34,1.2288479180878815,0.8529411764705882,12.947509714417134,5.245419980225457,2.67024293468312,14,23,wt
15,420.0,229.67088607594937,214.87109375,139.0,61.13016737700853,36288.0,3736.8973635410784,14,5,6,2.631833805660567,13.74772708486752,1.3475938803639358,3.981933300664973,5.366028947993486,14.122496387482466,141.3368851160938,3.3536893048878023,158.0,218.6498107910156,420,233,0.6464075345172966,0.6781115879828327,32.36877428604284,15.303807907637244,4.154932433402463,14,23,wt
16,263.0,207.675,208.45703125,136.0,29.25168195909245,8307.0,855.6608974358951,6,4,4,1.9755450088597863,6.557438524302,1.6710720307945583,2.401382639015522,4.012883363294464,7.927631699492852,56.5619168088069,2.1215688358941103,40.0,75.42698669433594,96,51,0.7498896520687114,0.7843137254901961,15.629026775751624,7.123218097332748,2.303714655928057,14,23,wt
17,1632.0,434.247572815534,330.32421875,152.0,295.1355899539984,89455.0,87105.01645749465,7,8,9,1.405134569425447,9.643650760992957,1.2724704394971555,5.571238600031709,7.089236429925867,9.961331178519076,168.67948694648078,3.663753140274141,206.0,266.7679748535156,504,253,0.6323078586891998,0.8142292490118577,21.77745906181805,7.234400722061922,6.048282387436643,14,23,wt
18,313.0,225.6727272727273,214.87109375,147.0,47.72221105113869,12412.0,2277.409427609424,7,3,4,1.6479483745380512,6.6332495807108,1.5728928858781832,2.953525486656015,4.645579226221145,7.655674734638873,69.94004662352937,2.3591634259004106,55.0,51.28145217895508,84,61,1.3638468423137091,0.9016393442622952,16.184387143021418,7.133265449622946,2.748458481624845,14,23,wt
19,436.0,250.7596566523605,246.94140625,146.0,70.39643104113932,58427.0,4955.657503329884,11,6,8,1.6762457063652834,11.575836902790224,1.5503412686957092,4.797942087588432,7.438447623200391,12.4686658904127,183.11393910322656,3.8172954141189295,233.0,252.3688507080078,528,294,0.7255805880539926,0.7925170068027211,28.021176122898964,11.817626473855404,4.943973915601785,14,23,wt
20,276.0,220.58823529411765,208.45703125,168.0,35.73820436643253,7500.0,1277.2192513368968,6,3,3,2.030572894696953,5.744562646538029,1.5080525862478131,2.413660850070189,3.639927487273444,7.391138094319842,50.75397590687949,2.009694771245976,34.0,37.69469451904297,54,41,1.346448792183184,0.8292682926829268,14.288268245084378,6.468355765954826,2.247056424286636,14,23,wt
21,210.0,182.28571428571428,182.80078125,152.0,18.150772695688488,2552.0,329.45054945055074,4,3,3,1.0688445358027496,3.1622776601683795,1.557828135972824,2.176332570958094,3.390352112272591,3.623759329649869,28.09114759533104,1.4951329367184951,14.0,44.85494995117188,36,20,0.6262663903517997,0.7,10.4960304492103,4.120404556321351,2.4025541184843804,14,23,wt
22,457.0,246.3041237113402,246.94140625,119.0,80.4166951159597,47783.0,6466.844853373215,9,8,6,1.45828200126575,8.831760866327848,1.110902919979892,5.904771894132482,6.559628339006972,9.565787941766612,162.06352383499646,3.5911844086060856,194.0,202.71780395507807,432,247,0.7994538253330201,0.7854251012145749,26.125057224961925,9.370146544252146,6.524345439803026,14,23,wt
23,286.0,240.04761904761904,253.35546875,179.0,36.03675372515706,5041.0,1298.6476190476212,3,3,3,1.1338934190266583,3.4641016151377544,1.5275252316338752,2.474897502915457,3.780468381411033,4.286648218520335,36.80981665695788,1.711499967172251,21.0,19.513259887695312,27,21,1.8864001642375217,1.0,9.155271918543056,3.7032803990902057,2.138089935299395,14,23,wt
24,296.0,210.9090909090909,208.45703125,177.0,27.645482945188856,6960.0,764.2727272727279,7,4,5,1.322546897168798,6.708203932499369,2.611649747730358,1.9117222308161297,4.992748881841463,6.603144542022411,49.75385671019088,1.989795496189589,33.0,117.573486328125,140,52,0.4231724197693469,0.6346153846153846,16.969785306418867,8.165799424353814,2.0337865690775434,14,23,wt
25,381.0,220.0681818181818,221.28515625,140.0,43.922553433338685,19366.0,1929.190700104492,8,5,5,1.479412180131382,8.06225774829855,1.7263868113466074,3.365422135530554,5.810020389393884,8.595414930880986,95.67663794854556,2.759294281870334,88.0,122.81443786621094,200,117,0.7790341234372771,0.7521367521367521,20.762023102292947,9.301718340817704,3.416501185795199,14,23,wt
26,274.0,214.4375,214.87109375,176.0,26.05626923921893,3431.0,678.9291666666667,3,2,3,1.1139932714126677,3.0,1.6022564100903836,2.2025456535422667,3.5290428919048105,3.931330036108662,30.7065326828402,1.563185283593544,16.0,10.940491676330566,18,17,2.806686718593543,0.9411764705882352,8.369873755145608,3.265986323710904,2.0,14,23,wt
27,340.0,216.63888888888889,208.45703125,149.0,46.66791664992603,7799.0,2177.894444444443,4,3,6,1.2922156093530273,5.477225575051661,1.528905235757296,2.834017884560567,4.332944781934468,5.599098881680468,52.72530795221484,2.048352189765887,36.0,58.89181518554688,72,42,0.8952909294117765,0.8571428571428571,11.051390816480096,4.381780460041329,2.683281572999748,14,23,wt
28,442.0,223.45864661654136,208.45703125,129.0,65.23611094234349,29720.0,4255.750170881747,6,5,11,1.47168666430562,10.099504938362076,1.296141718191177,4.683575892139904,6.07057810411699,8.933988840454667,126.00425718749013,3.1665596774742406,133.0,168.17617797851562,330,160,0.749239628953793,0.83125,17.525145673688662,6.201736729460423,5.203549084703927,14,23,wt
29,940.0,351.3530612244898,279.01171875,137.0,182.1576314630304,172163.0,33181.4027002212,22,12,9,2.573727188480721,23.043437243605823,1.7155846948942433,4.980468607234589,8.54441571597291,21.990995037881447,300.5717624171005,4.890678978553199,490.0,583.3819580078125,2376,707,0.5152229312053482,0.693069306930693,51.69475408265406,24.20669739647127,5.40879679958371,14,23,wt
30,536.0,248.86029411764707,234.11328125,114.0,91.31047344041566,33845.0,8337.602559912853,8,5,7,1.0293527349069909,7.615773105863909,1.543622486926323,4.731127187280602,7.303074314794825,7.517439519163051,127.8920052218694,3.1901915940108525,136.0,161.93942260742188,280,162,0.7897521379454886,0.8395061728395061,20.20666273502315,8.040216042229071,4.427168841761736,14,23,wt
31,1546.0,471.1768558951965,388.05078125,148.0,270.2428031089912,647397.0,73031.172632205,24,14,16,1.9535931811811145,26.43860813280457,1.4840367078511676,8.480502065889103,12.58537636678709,24.586705452753204,597.6890228182068,6.89656299954123,1374.0,1169.9912109375,5376,2342,0.510849156156725,0.5866780529461998,86.28496983777606,24.75342852906603,13.466402184366617,14,23,wt
32,219.0,207.0,214.87109375,190.0,13.535139452550904,1242.0,183.2,2,2,2,1.1547005383984177,1.7320508075688772,1.4999999999034803,1.639961227998305,2.4599418418391688,2.840496169200483,15.96804047389762,1.1272516517868263,6.0,11.8065185546875,8,6,1.3524766339826646,1.0,5.918394489938772,2.309401076758504,1.3333333333333333,14,23,wt
33,311.0,230.12121212121207,234.11328125,149.0,46.776568370123606,7594.0,2188.047348484848,4,3,4,1.0944692135245253,3.741657386773941,1.3388705105325212,3.178909800285614,4.256148587245234,4.658223596925812,49.75385671019088,1.989795496189589,33.0,37.52312088012695,48,33,1.3259519875528687,1.0,11.051390816480096,4.381780460041329,2.683281572999748,14,23,wt
34,355.0,210.2622950819672,202.04296875,135.0,52.95183397495759,12826.0,2803.8967213114724,5,5,6,1.121256480908441,6.0,1.840097116339146,3.130749012794402,5.760882230424607,6.459426536613865,74.93833066902953,2.442007959961538,61.0,106.963134765625,150,76,0.700599611569281,0.8026315789473685,15.629026775751624,6.479543862303699,3.124981813784276,14,23,wt
35,393.0,242.7037037037037,234.11328125,138.0,67.77692167036736,19659.0,4593.711111111113,7,6,6,1.6718233210562503,7.874007874011811,1.5169922974326049,3.425913726165359,5.197084734261484,8.688607460243773,90.53311643386614,2.6841006868189483,81.0,137.51873779296875,252,98,0.6583329507442225,0.826530612244898,19.65130236775336,8.696239293479465,3.218523454151597,14,23,wt
36,423.0,236.21658986175115,208.45703125,115.0,77.17892931953455,51259.0,5956.587130909708,8,9,8,1.5215608734788926,10.488088481701515,1.4676191133742424,5.019360096960275,7.366508815206892,11.20859158735616,174.63204792893742,3.7278380899759567,217.0,238.75225830078125,576,272,0.7314362141401618,0.7977941176470589,26.125057224961925,10.855462868077112,5.083183338546486,14,23,wt
37,402.0,316.5833333333333,285.42578125,262.0,56.77460753370355,3799.0,3223.356060606068,2,2,3,1.6329931618554057,2.449489742783178,1.0,2.412122830260505,2.412122830260505,3.938980087370712,25.34768424613588,1.4202480846149883,12.0,6.928203105926514,12,12,3.6586231463758607,1.0,6.473754857208568,2.0,2.0,14,23,wt
38,402.0,224.8273381294964,202.04296875,131.0,66.84547701928356,31251.0,4468.317797935568,8,6,6,1.404067135934155,8.306623862918075,1.6479270540773066,4.113872037843556,6.779361028174536,9.518678022292647,129.76592235843145,3.2134784881980667,139.0,152.52044677734375,288,172,0.8508100067912181,0.8081395348837209,22.10278163296019,9.2973187768127,4.387455972415067,14,23,wt
39,346.0,222.875,208.45703125,136.0,57.340505267252375,17830.0,3287.9335443037976,6,5,6,1.185574080762127,6.708203932499369,1.8009056651151645,3.4124024625885085,6.145414926528583,7.285844652420978,89.78644624363785,2.6730092351439514,80.0,114.75904846191406,180,98,0.7823909961525687,0.8163265306122449,17.525145673688662,7.107655995095483,3.5610709422002884,14,23,wt
40,296.0,223.1351351351352,221.28515625,150.0,41.41400874245475,8256.0,1715.1201201201184,5,4,4,1.4820348778009989,5.385164807134504,1.523977984483898,2.7381827511539587,4.172930230252186,6.184428143863892,53.69723711746413,2.067145461454275,37.0,66.41299438476562,80,44,0.8085351009226841,0.8409090909090909,13.732907877814585,5.857423360703802,2.5432989111111506,14,23,wt
44,461.0,237.4,195.62890625,138.0,87.57225588050134,15431.0,7668.9000000000015,5,4,6,1.257549260066805,5.744562646538029,1.1871448017955863,4.122184690097832,4.893630126890991,6.15398094511239,78.17952526648283,2.494259198112585,65.0,81.82818603515625,120,74,0.9554107093721246,0.8783783783783784,13.732907877814585,4.898979485566356,4.0,14,23,wt
45,254.0,202.0,189.21484375,181.0,32.240170151979214,1616.0,1039.428571428571,3,2,2,1.618033988749895,2.449489742783178,1.618033988749895,1.5335907532540458,2.4814019635976,4.014992716851646,19.34390344819764,1.2407009817988,8.0,16.684833526611328,12,8,1.1593704796242197,1.0,7.259153020606016,3.23606797749979,1.2360679774997898,14,23,wt
46,530.0,230.13076923076923,195.62890625,133.0,83.26409474863385,59834.0,6932.9094743094765,14,8,8,2.313475371902565,14.071247279470288,1.3328016690949556,4.943785238130002,6.5890852170266685,15.243686372958464,197.0000591080596,3.959389674965274,260.0,335.07196044921875,896,430,0.5879335855018987,0.6046511627906976,36.94641024531437,16.71929758718037,5.7506115010274375,14,23,wt
47,370.0,233.36111111111111,234.11328125,160.0,54.00960379031955,8401.0,2917.0373015873,4,3,5,1.3357024440214484,5.0990195135927845,1.6263424386716232,2.6898210586726825,4.374570140152017,5.843124027744301,52.72530795221484,2.048352189765887,36.0,47.13179016113281,60,44,1.1186782375963031,0.8181818181818182,11.051390816480096,4.381780460041329,2.683281572999748,14,23,wt
48,262.0,204.2083333333333,195.62890625,166.0,28.63712878288496,4901.0,820.085144927538,4,3,4,1.1965135939957148,3.741657386773941,1.413198766406938,2.6768836450757254,3.782968665035923,4.526373433375304,40.23694063727385,1.789400457879299,24.0,47.72267150878906,48,26,0.8431409928478842,0.9230769230769232,10.4960304492103,3.88884373890462,2.6223833385648136,14,23,wt
49,1642.0,440.4786324786325,349.56640625,134.0,270.766906141142,463824.0,73314.717461246,29,19,9,3.466127741044321,32.155870381627054,1.4598707064311962,6.4811508837052285,9.461642319081925,32.79526091800878,500.5372139434159,6.311219050252503,1053.0,872.7322387695312,4959,1495,0.573528960783121,0.7043478260869566,72.13145461380486,33.05607015239519,7.002136736582569,14,23,wt
50,1155.0,305.5136298421808,266.18359375,129.0,152.2266634650698,212943.0,23172.957069707616,19,15,13,2.1060962270625683,23.62202362203543,2.014045444360916,5.381117453340161,10.837815092470764,22.825481475854435,380.1654484445013,5.500236827296143,697.0,852.4623413085938,3705,1168,0.4459615751012751,0.5967465753424658,51.69475408265406,23.473345853875752,6.166667961522749,14,23,wt
51,308.0,219.04,221.28515625,169.0,38.75401054514657,5476.0,1501.873333333332,4,3,5,1.4573238482191906,4.898979485566356,1.9221370661256776,2.069849977824357,3.9785353636956096,5.798014466497024,41.34701201406795,1.8139158392989043,25.0,60.257843017578125,60,36,0.6861681391749521,0.6944444444444444,11.051390816480096,4.618802153517006,2.351778943168525,14,23,wt
52,936.0,389.12595419847327,336.73828125,144.0,188.82249406870832,101951.0,35653.934266327386,10,6,7,1.2719178253678598,10.04987562112089,1.414264368082129,5.815594788040991,8.224788487930514,10.461255087679186,198.0090250287889,3.969516035371225,262.0,174.23025512695312,420,285,1.136478993757481,0.9192982456140352,25.339659061564475,10.15361306614322,5.80370310063854,14,23,wt
53,318.0,216.7678571428572,208.45703125,137.0,55.33566696951471,12139.0,3062.0360389610414,4,6,6,1.505418919520903,6.164414002968976,1.450861658201122,3.231667537901741,4.688702522794857,7.058461485820767,70.78525634212264,2.3733755965792427,56.0,96.27037811279295,144,66,0.7352755617017389,0.8484848484848485,15.629026775751624,6.724839557731556,3.11399231657407,14,23,wt
54,289.0,216.71875,208.45703125,139.0,40.76940216909989,6935.0,1662.1441532258063,3,5,4,1.3082918235650416,4.58257569495584,1.4804526517342336,2.772591546723525,4.104690507522762,5.370133029257071,48.74358228303643,1.969490043685393,32.0,51.74385070800781,60,33,0.9420169086003672,0.9696969696969696,12.39214934714734,5.196736578748782,2.5652886368981065,14,23,wt
55,299.0,212.8793103448276,208.45703125,138.0,42.39541417860756,12347.0,1797.371143375679,4,4,6,1.3014020471735115,5.477225575051661,1.2571154069908692,3.77649745060418,4.747493129616254,6.178397277824775,72.46074366073704,2.401300224224474,58.0,63.7684326171875,96,69,1.1363105644407308,0.8405797101449275,13.502870081686932,4.74024689744533,3.7660484032669737,14,23,wt
56,355.0,231.06666666666663,240.52734375,118.0,60.92388316768627,6932.0,3711.719540229886,4,3,4,1.1688425000401803,4.123105625617661,1.5394113078442655,2.745063726674002,4.225782141595079,4.93927376300714,46.690833590177625,1.927573210407049,30.0,39.16049575805664,48,30,1.1922942415909468,1.0,11.051390816480096,4.381780460041329,2.683281572999748,14,23,wt
57,285.0,222.0555555555556,214.87109375,186.0,33.20430911479492,3997.0,1102.5261437908528,3,3,4,1.348730551074804,3.605551275463989,1.3010647448584107,2.469355532927369,3.212791426412852,4.333189951034211,33.2148626755925,1.6257782104178669,18.0,41.30506134033203,36,18,0.8041354158009709,1.0,8.59991155127326,3.1269438398822857,2.309401076758503,14,23,wt
59,287.0,237.28571428571428,240.52734375,178.0,38.18462955255603,3322.0,1458.0659340659354,3,2,3,1.2189942354262115,3.0,1.4744917787170906,2.1607989006722907,3.1860802145022205,3.8838134150837145,28.09114759533104,1.4951329367184951,14.0,16.0009708404541,18,14,1.7555901998340135,1.0,7.814513387875811,3.098386676965933,1.7888543819998317,14,23,wt
60,217.0,200.75,202.04296875,191.0,11.221790027824056,1606.0,125.92857142857144,2,3,2,1.618033988749895,2.449489742783178,1.618033988749895,1.5335907532540458,2.4814019635976,4.014992716851646,19.34390344819764,1.2407009817988,8.0,16.684833526611328,12,8,1.1593704796242197,1.0,7.259153020606016,3.23606797749979,1.2360679774997898,14,23,wt
62,660.0,274.0888888888889,240.52734375,140.0,105.87795222933607,74004.0,11210.140768277572,11,8,9,1.4611536189270786,12.083045973594572,1.6093989048492727,5.145733462312455,8.281537798891922,12.100598925132322,202.01950404818515,4.009513852715927,270.0,303.8047180175781,792,345,0.6649649991166247,0.782608695652174,29.36193465356621,11.840989232436316,5.8767794009563366,14,23,wt
63,387.0,230.7674418604651,214.87109375,113.0,53.76440547128796,9923.0,2890.611295681059,3,5,5,1.2073777882616408,5.385164807134504,1.7517712895585724,2.809035843842127,4.920788342583576,5.941250545572222,59.355790716276815,2.17333470657691,43.0,56.57398223876953,75,54,1.0491711625631497,0.7962962962962963,12.947509714417135,5.327693424801688,2.9221156196156555,14,23,wt
64,508.0,241.1157894736842,208.45703125,115.0,96.5115871290488,22906.0,9314.486450167977,5,5,6,1.2499070501719465,6.164414002968976,1.1831631318120008,4.698068408352402,5.558581331493249,6.947709995187577,100.68540655058968,2.83059888978847,95.0,88.33877563476562,150,109,1.1397645691499152,0.8715596330275229,16.184387143021418,5.602338368222782,4.7002407233912535,14,23,wt
65,284.0,228.5,208.45703125,180.0,36.64399826295777,5484.0,1342.7826086956522,3,4,4,1.0285408078038856,3.741657386773941,1.8313531358167208,2.368548596634837,4.3376488997815015,4.4614489033509015,40.23694063727385,1.789400457879299,24.0,48.1905632019043,48,24,0.8349547704743124,1.0,10.496030449210298,4.507893913753563,2.104493398028036,14,23,wt
66,424.0,236.8703703703704,227.69921875,148.0,71.01475963947702,12791.0,5043.096086652695,4,5,6,1.0872280092096802,5.477225575051661,1.383397581789623,3.673331815293873,5.081678350388428,5.524943036336742,69.08969853639046,2.344777925390316,54.0,83.37976837158203,120,60,0.828614661394742,0.9,13.732907877814585,5.258554520990449,3.569133712945204,14,23,wt
1,491.0,262.1636363636364,239.47265625,157.0,87.84324498921754,14419.0,7716.435690235691,3,4,6,1.5940514881315038,5.916079783099616,1.3331895354015617,3.3344635673504297,4.445471934169354,7.086311152109492,69.94004662352937,2.3591634259004106,55.0,36.01422882080078,72,59,1.9420115024963136,0.9322033898305084,11.606751183749893,4.346129984141888,3.067356324605906,14,24,wt
2,1763.0,635.9186128803963,482.51953125,156.0,402.6967958366584,898553.0,162164.70937711134,18,20,10,1.4752621464453883,22.516660498395403,1.3811493665187602,9.861228324195068,13.619829253058873,20.092818538087325,608.9461640483141,6.961206507680166,1413.0,787.6309814453125,3600,1903,0.7731363778134912,0.7425118234366789,68.2044637968176,20.78805065936177,14.232424496506768,14,24,wt
3,1548.0,428.9017773620206,353.84765625,143.0,232.0916104131704,458496.0,53866.51562417884,27,19,9,3.5254516932367466,29.68164415931166,1.2070441299679548,7.352572902354204,8.87487996194809,31.28796058912277,505.5947953563989,6.343024155815037,1069.0,918.7537841796876,4617,1961,0.5503049936363756,0.5451300356960734,77.35973571536067,33.39169740679656,9.716032731246065,14,24,wt
4,1110.0,348.3673792557403,303.80859375,150.0,145.0839353108454,439988.0,21049.34828528157,40,13,12,5.354067037043128,41.04875150354759,1.1680005798046238,6.912125301063365,8.073366359324218,43.22534470243069,565.0493220511588,6.705609319635547,1263.0,1234.2060546875,6240,2224,0.4578241371488238,0.5678956834532374,93.31408506225443,43.11635523524186,8.146983047639536,14,24,wt
6,485.0,259.53097345132744,232.32421875,152.0,84.80514122686326,29327.0,7191.911978508221,7,4,6,1.076963312457556,7.280109889280518,1.5682226776641086,4.335319916086614,6.798747007335888,7.322001097581353,113.03243586503028,2.9991391179501163,113.0,85.20309448242188,168,122,1.3266235991974429,0.9262295081967212,17.525145673688662,7.156138677580159,4.037101168350676,14,24,wt
7,1347.0,336.3518005540166,282.36328125,144.0,171.10784225762416,364269.0,29277.89368206,24,18,16,1.891350402210499,27.16615541441225,1.646093305961462,7.390088628212791,12.164775421363,23.0078528859953,509.99951399613553,6.370594306144021,1083.0,1299.797119140625,6912,2474,0.392368552357869,0.4377526273241713,93.9089136756229,25.59292305030258,14.168919850902215,14,24,wt
9,1177.0,483.7111416781293,411.03515625,162.0,224.23090267212856,351658.0,50279.49771315759,15,12,14,1.5799759794971937,17.72004514666935,1.4513541748238754,7.472160015846092,10.84475063395026,17.134445505278375,390.99727596676655,5.578043976412198,727.0,594.621826171875,2520,964,0.6575562126334545,0.754149377593361,41.19872363344375,16.35849508506216,8.022103850598716,14,24,wt
10,262.0,213.78571428571428,203.73046875,184.0,29.09448420214753,2993.0,846.4890109890123,3,3,3,1.062993570148614,2.8284271247461903,1.29394514944303,2.467491587355392,3.1927987707499907,3.393924564085639,28.09114759533104,1.4951329367184951,14.0,32.36796569824219,27,14,0.86786880143217,1.0,8.599911551273259,3.126943839882286,2.309401076758503,14,24,wt
11,425.0,222.4716981132076,210.87890625,140.0,54.492690407591866,35373.0,2969.453307857654,6,15,6,3.069552953238074,14.177446878757824,1.1164093018950756,4.297595073549053,4.797875115888615,14.727331731243362,141.93261597437592,3.360749724264337,159.0,280.4261474609375,540,301,0.5061318898379357,0.5282392026578073,36.621087674172216,16.744037978140284,5.737694903345759,14,24,wt
12,707.0,326.3259668508287,310.95703125,157.0,110.9457767449137,59065.0,12308.965377532237,7,10,6,1.8718937755735792,11.04536101718726,1.4415488066219535,4.4625183694967046,6.432938030076521,12.0417766571508,154.74020732456842,3.509107357346721,181.0,187.124252319336,420,220,0.826938279814726,0.8227272727272728,26.125057224961925,11.79760261110713,4.252238221849228,14,24,wt
13,427.0,225.86320754716985,210.87890625,130.0,65.74375911558955,47883.0,4322.241862648665,5,11,11,2.141118201467478,13.601470508735444,1.7717480922692028,3.920103641088804,6.945436147596643,14.870999752749333,171.93911952104958,3.698983697087839,212.0,276.6640319824219,605,338,0.6214726153198472,0.6272189349112426,29.131896857438555,13.013916426009498,4.484192152087175,14,24,wt
14,748.0,263.6065162907268,232.32421875,127.0,104.50891648932628,105179.0,10922.11362577297,11,15,8,1.3999146956399966,14.696938456699067,1.4346014962004192,6.419039487462289,9.208763652882972,12.891483566346327,262.0994170113698,4.566969334189989,399.0,488.17095947265625,1320,685,0.5369008785252222,0.5824817518248175,55.71702967465578,14.153134300014932,10.12817054535032,14,24,wt
15,339.0,252.456,253.76953125,165.0,40.459359138961744,31557.0,1636.959741935487,10,7,6,2.6349054026299408,10.3440804327886,1.163019993579172,4.061227644388282,4.723288948900016,12.445419569638943,120.8993965512352,3.101752454497,125.0,186.8060302734375,420,167,0.647192150993566,0.7485029940119761,26.12505722496192,11.930816325013046,4.0339689846873545,14,24,wt
16,345.0,268.1333333333333,268.06640625,190.0,43.75070067466136,4022.0,1914.1238095238136,3,3,4,1.161261796975905,3.1622776601683795,1.3195453549470766,2.419754378935023,3.1929756508365585,3.707880641990771,29.41338203870172,1.5299158709729348,15.0,44.35665130615234,36,15,0.6631109692138104,1.0,8.59991155127326,3.1269438398822857,2.309401076758503,14,24,wt
